newsId,categoryId,categoryName,author,title,article,timestamp,datetime
4287423,841,future,鉅亨網編譯許家華,能源盤後—美中數據悲觀 激起能源需求擔憂 但期油本週仍收升,"週五 (8 日) 交易，石油期貨價格收低，係因美國悲觀的就業報告和中國的貿易數據加劇了市場對全球經濟常長和能源需求的擔憂。然而，在美國石油鑽井平台活躍數量連續第三週下降的背景下，本週石油期貨價格仍收高，因該數量下降示意美國境內生產活動減少，但上週產量仍創每日 1210 萬桶的紀錄。根據 Baker Hughes 週五的數據，本週美國石油鑽井平台減少 6 個至 834 個。Schneider Electric 全球商品分析師 Robbie Fraser 表示，「整體而言，在目前的情勢下，原油與廣泛經濟情緒的關係仍相當緊密。」美股週五走跌，加劇了避險情緒。
美國 2 月份新增非農就業人口僅 2 萬人，為 2017 年 9 月以來增加人數最少的紀錄。
中國數據公布後，亞洲股市也大幅走低。
中國 2 月份出口較去年同期下滑 20.7%，遠大於預期。疲弱的經濟數據引發市場擔心能源需求也將放緩。Fraser 表示，「近日歐洲成長下修，且各國央行、共識預期對全球成長的估值也下修，持續測試當前多年美股牛市的可持續性。」歐洲央行週四下修今年 GDP 成長預期，自先前估計的 1.7% 調降至 1.1%。中國調降今年經濟成長目標至 6-6.5 % 的範圍。挪威財政部週五表示，挪威 1 兆美元的主權財富基金將減持投資組合中參與石油與天然氣生產的能源公司股票。t Price Futures Group 資深市場分析師 Phil Flynn 表示，這個消息恐怕對現在市場來說是悲觀的，但是削減投資事實上「是長期看漲，因為這樣反而降低未來的供應量。」瑞穗證券能源部主管 Robert Yawger 表示，石油「市場供應充足，但需求搖擺不定。利比亞的生產甫返回線上，俄國不再趕著減產且市場份額流失。」利比亞本週重啟最大油田。Jefferies 股票分析師 Jason Gammel 表示，「OPEC 加強減產、加拿大產量縮減，以及伊朗出口量因為制裁而下降，這些將足以推動 OECD 庫存返回 5 年均值以下。事實上，今年初市場可能相當緊繃，接著遠期曲線可能會轉回逆價差。」(即期貨價低於現貨價)但他預期美國產量今年下半年成長加速，因為管線容量不斷增加，「這意味到 2020 年之前，市場可能又返回供過於求的狀況。」",1552085672,2019-03-09 06:54:32
4287425,840,future,鉅亨網編譯郭照青,貴金屬盤後─中美數據疲弱 股市下跌 黃金收高13.20美元,中國大陸公布出口數據疲弱，且美國 2 月新增就業人數異常偏低，引發全球股市下跌，黃金獲得避險買盤，週五上漲 1%，本週亦小幅收高。4 月黃金上漲 13.20 美元，或 1%，收於每盎司 1299.30 美元，本週收高 10 美分。5 月白銀上漲 30.9 美分，或 2.1%，至每盎司 15.349 美元，本週上漲 0.6%。分析師說，黃金反應就業數據，也反應美國股市本週的跌勢與美元疲弱。美國今日公布 2 月新增就業僅 2 萬人，創 17 個月低點，美國股市大幅下跌。分析師說，2 月就業報告疲弱，將使得聯準會 (Fed) 在升息行動上，更具有耐心，至少要到 9 月政策會議才會升息。但許多人已預期 2 月新增就業將大幅上修。此外該報告的內容數據並不差。黃金收盤若能站上 1300 美元，當能進一步走高。中國大陸今日公布 2 月出口較去年同期下降 20%，中國股市大跌 4.4%，創 10 月以來最大單日跌幅。中國的經濟消息，增加了全球經濟成長的擔憂。週四，歐洲央行亦宣布推出新的振興措施，支撑減緩的經濟。週四，歐洲央行的鴿派立場，使得歐元下跌至四個月低點。美元則上漲。但週五，美元指數走低，支撑了黃金上漲。此外，中美貿易協定仍具有不確定性，亦為黃金利多。其他金屬交易方面，5 月銅下跌 0.6% 至每磅 2.894 美元，本週收低 1.3%。擔憂中國經濟下滑，削弱了工業金屬的需求展望。4 月白金上漲近 0.1% 至每盎司 817.60 美元，本週下跌 5.3%。6 月鈀金下跌 1.6% 至每盎司 1459 美元，本週下跌 3.1%。,1552076870,2019-03-09 04:27:50
4287341,840,future,鉅亨網編譯郭照青,加入投資組合 何種貴金屬較適合？ 是白銀 不再是黃金,擔憂，足以推升貴金屬價格。2008 年，雷曼銀行倒閉一週後，黃金與白銀各大漲了 15%。三年後，歐洲政府債務危機高漲，義大利，愛爾蘭與希臘的信譽宛如垃圾債券，白銀價格因而大漲逾三倍，黃金亦上漲 250%。今日，金融危機的擔憂消退，黃金與白銀價格也因而回檔。黃金目前每盎司約報 1300 美元，白銀則接近 15 美元。現在是否是逢低進場時機？答案是肯定的，尤其是白銀。今日美國經濟並未見有通貨膨脹擔憂。然而在大衰退之後，當聯準會 (Fed) 推出量化寬鬆計畫(QE)，以振興經濟時，許多分析師擔憂通貨膨脹將會竄升。2009 年，美國失業率上升到了 10%，Fed 大舉挹注資金，史無前例地買進大量長期政府債券與抵押貸款證券，將短期利率壓低到了零。根據基本經濟分析，太多資金追逐太少商品，將會引發通貨膨脹。然而，過去九年却顛覆了此一觀點。現在，美國失業率低於 4%，通貨膨脹依舊偏低。購買貴金屬，為通貨膨脹避險，似乎愚不可及。然而，沒有人知道下一波的金融動盪何時來襲。動盪的源頭可能是 ，某一家大型公司債務違約，而目前許多公司確實債務沉重。也可能是因通貨膨脹突然竄升。下一波金融危機何時爆發，一如地震般難以預料。貴金屬有如保險。投資人於災難來襲之前，付出保費，以獲取保障。少量投資白銀與黃金 -- 低於投資組合的 5%，亦有相同功效。投資人應在保費較低時，買進保險，取得保障。黃金與白銀都是規避難以預料風險的最好投資。白銀又略勝一籌，因為白銀價格較低，當災難來襲時，漲勢也較黃金為快。目前，要逢低進場，白銀遠優於黃金。白銀自 2011 年高點已大跌逾 65%，黃金僅下跌了約 30%。今日為投資組合購買保險，價格可謂低廉。如果投資人持有白銀，建議續抱。如果沒有，建議買進。,1552051397,2019-03-08 21:23:17
4287294,839,future,鉅亨網編譯林信男 綜合外電報導,ECB砍經濟成長預測、陸出口衰退 油價跌逾1.6%,歐洲央行 (ECB) 下修經濟成長預測、中國 2 月出口大減逾 2 成，加劇了投資人對全球經濟成長趨緩的疑慮；今 (8) 日國際油價下挫，跌逾 1.6%。台北時間週五晚間 7 點 23 分，Investing.com 報價顯示，布蘭特原油期貨下跌 1.67%，至每桶 65.19 美元；西德州中級原油期貨下跌 1.61%，至每桶 55.75 美元。歐洲央行日前決議延遲升息、下修經濟成長預測，並推出第 3 輪定向長期再融資操作 (TLTRO-III)，使市場對全球經濟前景更加悲觀。另一方面，中國海關總署週五公布 2 月進出口數據，出口年減 20.7%，創 2016 年 2 月以來最大跌幅；進口年減逾 5%，貿易順差降至 41.2 億美元，遠低於預期 (262 億美元)。截至目前為止，中國原油需求，並未明顯減少，每日原油進口量，依舊維持在 1000 萬桶以上；不過，經濟成長趨緩，恐將削弱市場需求。石油輸出國組織 (OPEC) 的減產措施，有助支撐油價；然而，美國頁岩油產量飆升，已開始影響 OPEC 的減產成效；自 2018 年初以來，美國頁岩油平均日產量，已增加逾 200 萬桶，來到 1210 萬桶，創新高紀錄。為使油市恢復平衡，OPEC 及其盟國於去年 12 月初的會議取得共識，自 2019 年起，朝每日減產 120 萬桶的目標邁進。,1552044689,2019-03-08 19:31:29
4287183,839,future,富邦期貨,【富邦期貨】全球金融市場日報,《台指期日盤走勢分析》歐洲央行對歐元區經濟前景意外的悲觀，美股受到衝擊連續四天下跌，今日台股追隨包括中國股市在內的亞股同步走低，在台積電及鴻海皆下跌逾１％下，電子類股再度領跌台股，所幸大立光尾盤拉升收斂盤中２％跌幅，支撐加權指數勉強守住月線，收盤下跌 0.68%，全週下跌 147.42 點。《國際金融市場焦點分析》歐洲央行週四意外鴿派，大幅下調歐元區今明年的通膨及經濟成長率，並表示將於 9 月推出兩年定向長期再融資操作，並暗示至今年底前不會升息，使得市場對於今年經濟成長趨緩擔憂預期出現升溫，今日亞股普遍延續昨日歐美股市跌勢，中國 A 股更成為重災區，前期領漲的券商股今日湧現跌停潮，大金融領跌所有行業板塊，超過三千支各股下跌，上証及Ａ50 期貨雙雙重挫超過 3%。《國際商品市場焦點分析》據普氏能源報告指出，2 月份 OPEC 每日產量較前月減少 6 萬桶，至 3080 萬桶 / 日，達 2015 年 3 月以來最低水準，而根據今年起的減產協議，11 個會員國對配額協議的遵守度 79%，在 OPEC 的減產預期升溫影響下，帶動昨日輕原油期貨及布倫特原油期貨同步上漲；此外，美元指數再度大漲，對於農產品出口造成壓抑，導致昨日玉米及小麥期貨同步大跌超過 1.5%。以上報告內容僅供參考，並非獲利保證 ,1552033120,2019-03-08 16:18:40
4287089,841,future,鉅亨網編譯凌郁涵,印度盼延長美制裁豁免權 續購伊朗石油,據知情人士透露，印度希望繼續向伊朗購買石油，以每日約 30 萬桶石油的數量繼續交易，為此，印度政府正與美國當局磋商，希望允許伊朗石油進口的制裁豁免期能延長至 5 月初。先前，美國總統川普曾發表聲明，由於印度不再符合「優惠關稅制度」 (Generalised System of Preferences，GSP) 的條件，美國因此計劃終止對印度零關稅的貿易優惠待遇。印度一位高級官員在 1 月份曾表示，印度已減少對伊朗石油的購買，但一直在就延長制裁豁免期與美國進行談判。消息人士表示，在此期間，印度當局要求美國允許繼續每月向伊朗購買約 125 萬噸的石油，相當於每天約 30 萬桶石油。目前美國授予 8 國相關的豁免權以繼續進口伊朗石油，其中包含中國、印度、日本、韓國、台灣、土耳其、義大利和希臘。不過，美國當局正在向各國政府施加壓力，最終目標將伊朗石油的購買削減為零，而第一輪豁免將於 5 月 4 日左右到期。美國國務院能源局發言人 Vincent Campos 未能證實印度正要求美國續簽豁免，但表示美國正在與去年 11 月獲得豁免權的的 8 國進行談判。 Campo 表示：「我們將繼續與包括印度在內的每個國家進行雙邊討論。」伊朗是石油輸出國組織 (OPEC) 的成員國，在美制裁前的高峰期出口了近 300 萬桶的石油，但據數據顯示，自今年年初以來，已下降至每天約 125 萬桶。對此，印度的石油部門或對外事務部門沒有發表任何評論。,1552029603,2019-03-08 15:20:03
4287091,839,future,群益期貨提供,〈群益期貨〉史上最強分析師「川普招牌」有些掉漆了,川金會破局，雖然川普說和金正恩的會面很溫暖，但消息卻傳出北韓核試再度重啟，不聽話的孩子，始終還是不聽話，川普並沒有馴服了他。從華為事件來看，美國為首的五眼聯盟，包括加拿大、澳洲、紐西蘭及英國也開始出現瓦解的現象，包括紐西蘭及英國都重新評估採用華為 5G 的相關產品。關於孟晚舟的引渡，孟晚舟已對加拿大政府、加拿大邊境服務局及聯邦警察提起訴訟、華為整版廣告耳聽為虛登陸美國、華為起訴美國政府違憲，美國「入侵我們的服務器和郵件」，華為化被動轉主動，3 月 6 日，孟晚舟出席引渡庭時僅 17 分鐘就結束，下一次聽證會延至 5 月 8 日舉行，當中美貿易談判美國以中國動用國家力量不論是補貼、關稅壁壘或設障礙防礙公平競爭時，美國針對華為的事情正好落下話柄，中國正好可以「以子之矛，攻子之盾」。史上最強分析師最近砲口對準聯準會主席鮑威爾，暗指美元太強，防礙美國的出口競爭力、油價太貴，全球禁不起高油價，都未能如願，招牌似乎有些掉漆了，但其實最可怕的不是沒有投票權的外國人，而是有投票權的美國人，川普執意 2020 年要蓋美墨邊境牆，甚至提出國家緊急狀態，美國眾議院以 245:182 表決通過阻止川普緊急狀態議案，其中有 13 名共和黨議員跑票，還要再送參院表決，參議院共和 53 席對民主 47 席，只要有 4 名跑票即可獲得通過。但是川普揚言要動用總統否決權，聲量下降的川普現在可是腹背受敵。 群益期貨自媒體官網：https://media.capitalfutures.com.tw/index,1552019004,2019-03-08 12:23:24
4286921,841,future,鉅亨網編譯許家華,能源盤後—OPEC產量降至近4年來最低水準 激勵原油上漲,週四交易，由於數據顯示 2 月份 OPEC 產出下降至近 4 年來最低水準，石油期貨價格上漲。週三因上週美國國內原油庫存大增，美國 WTI 原油期貨價格下跌，但 Brent 原油期貨價格因 OPEC 持續減產而上漲。與此同時，汽油期貨價格持續大漲 1.2%，且登上多月高點，係因當日數據顯示美國汽油庫存下降程度較市場預期多了一倍。根據 S&P Global Platts 對產業官員、分析和運輸數據的調查，2 月份 OPEC 每日產量較前月減少 6 萬桶，至 3080 萬桶 / 日，達 2015 年 3 月以來最低水準，當時加蓬、赤道幾內亞和剛果尚未加入 OPEC，而卡達仍是會員國。根據今年起的減產協議，11 個會員國對配額協議的遵守度 79%，調查指出，沙國 2 月每日產量下降至 1015 萬桶，為 2018 年 5 月以來最低水準。該協議要求會員國今年上半年以去年 10 月為基準減產 120 萬桶 / 日。雖然 OPEC 減產，但美國原油供應量卻持續增加，在過去 7 週內有 6 週呈現增加，且產量持續創造紀錄。EIA 週三公布，3 月 1 日止的一週，美國原油庫存增加 710 萬桶，國內原油總產量仍維持在記錄高點 1210 萬桶 / 日。該 EIA 報告也指出，該週汽油庫存下降 420 萬桶 / 日、蒸餾油庫存減少 240 萬桶 / 日，均大於預期。根據 S&P Global Platts 調查，分析師原預期汽油庫存和蒸餾油庫存分別減少 200 萬桶 / 日和 140 萬桶 / 日。4 月交割的天然氣期貨價格上漲 0.9%，至每百萬 Btu 2.866 美元。EIA 週四報告顯示，3 月 1 日止的一週，天然氣國內供應量減少 1490 億立方英呎，尚介於 S&P Global Platts 調查的分析師預期的 1460 億立方英呎範圍內。,1551996415,2019-03-08 06:06:55
4286923,840,future,鉅亨網編譯郭照青,貴金屬盤後─ECB消息壓低歐元 推升美元 黃金收低1.50美元,黃金期貨週四收低，歐洲央行 (ECB) 調降歐元區經濟成長預測，並表示至少要到今年年底才會升息。該消息使得歐元下跌，美元則上漲，黃金因而受到壓力。歐洲央行說，極低的利率至少要到 2019 年年底才會調高，歐元因而下跌至四個月低點。黃金收盤時，美元指數上漲 0.6% 至 97.414。美元走強使得以美元計價商品 -- 如黃金，對持有其他貨幣的投資人而言，變得更貴，價格因而受到壓力。分析師說，黃金隨歐元走低。黃金多頭觀望 1270 美元支撑是否守住。4 月黃金下跌 1.50 美元，或 0.1%，收於每盎司 1286.10 美元。5 月白銀下跌 4.5 美分，或 0.3%，至每盎司 15.04 美元。分析師說，黃金近來回檔後，獲得支撑，利多包括中美貿易談判樂觀，英國不太可能無協議脫歐，及美國經濟冷却而非下挫。由於先進國家政策寬鬆，預期黃金很快可望走高。歐洲央行週四舉行政策會議，官員將歐元區 2019 年 GDP 成長率由 1.7% 調降至 1.1%。此外，歐洲央行並提供歐元區銀行業新一波貸款。在政策會議後的記者會中，歐洲央行總裁德拉吉說，央行預期經濟衰退的可能性非常低。在美國，聯準會 (Fed) 理事 Lael Brainard 週四說，由於經濟展望已經轉弱，聯邦基金利率應遵循降息趨勢。週四，因擔憂全球經濟，美國股市下跌，但黃金並未獲得避險買盤。週五，美國將公布就業報告，投資人將據以評估 Fed 的貨幣政策。投資人近來一直注意中美貿易協商。中國為商品的主要購買國，若貿易協商進展順利，有助支撑黃金價格。其他金屬亦大多收低。5 月銅下跌 0.3% 至每磅 2.911 美元。4 月白金下跌 1.3% 至每盎司 817.10 美元。6 月鈀金下跌 0.3% 至每盎司 1482.0 美元。,1551991787,2019-03-08 04:49:47
4286740,839,future,群益期貨提供,〈群益期貨〉當央行貨幣政策又重回寬鬆，台幣與台股關係該如何看待,從去年 4 月以來台幣邊貶，股市卻邊漲，這種情況在過往並不常見，除了 2012 年底日本國會改選後，安倍開始努力射箭，開啟誰印的鈔票多，誰的貨幣貶的多，誰的出口競爭力就強的時代，與此同時，貨幣貶的多，股市就漲愈多，光是在去年的五月、七月就有兩段美元兌台幣走強，但股市就是應聲不跌反漲，發生的位置都是在 10500 附近，這個位置附近構成了 2018 年重要的分水嶺，而在去年十月全球股災下失守，這一波全球股市的反彈，又將重回該水位，台股近關情却，隨著美股走勢震盪。同樣的邏輯架構，自今年農曆年以來，美元整體表現也是強勢的，台幣在開紅盤至今，也是偏向貶值的，台幣的起跌點卻也是台股的起漲點，台幣的波動比往常更為狹窄，也形成了目前台股低波動的環境，過去的央行彭總裁以控通膨為主的柳樹理論，油價跌，台幣貶，油價漲，台幣升，形成很好的通膨平準機制，然而自去年 9 月底，尤其是 10 月初後油價大跌 (從 76.9 跌到 42.36 美元)，然而台幣不貶反升，走的路徑似乎已不是過去以控通膨為主的老路，抑或是說控通膨透過其他的方式來進行，例如凍漲油價，而從外資的手法，當一個市場股市漲、匯率也漲，股匯雙賺，資金自然蜂踴而至，而當一個市場股市漲、匯率跌，賺了價差，賠了匯差，投入就不會那麼積極了，我想這就是台股的現況，什麼時候可以脫離，去年 9 月 27 日及 10 月 12 日台幣逆著美元走的位置，美元兌台幣脫離了這個區間再說。 群益期貨自媒體官網：https://media.capitalfutures.com.tw/index ,1551949609,2019-03-07 17:06:49
